Date,Code région,Season,Période,Day_type,Total énergie soutirée (MWh),Conso_1pt (KWh),Région
2023-01-19,24,Winter,période 25,Normal Day,36342.363478,449.8875983420354,Centre-Val de Loire
2023-01-19,32,Winter,période 25,Normal Day,63766.522621,488.2787159040014,Hauts-de-France
2023-01-20,24,Winter,période 25,Normal Day,36632.029974,450.57617146145117,Centre-Val de Loire
2023-01-20,32,Winter,période 25,Normal Day,64016.777509,485.44813254861765,Hauts-de-France
2023-01-21,24,Winter,période 25,Week-end,37822.524851,469.74519267975194,Centre-Val de Loire
2023-01-21,32,Winter,période 25,Week-end,65810.95236,514.5755101944393,Hauts-de-France
2023-01-22,24,Winter,période 25,Week-end,40200.713758,478.61808936557316,Centre-Val de Loire
2023-01-22,32,Winter,période 25,Week-end,69489.014535,524.3810919538033,Hauts-de-France
2023-01-23,24,Winter,période 25,Normal Day,39483.586385,464.9866250451316,Centre-Val de Loire
2023-01-23,32,Winter,période 25,Normal Day,68122.957672,493.4729140681331,Hauts-de-France
2023-01-24,24,Winter,période 25,Normal Day,38094.493777,462.45618524137757,Centre-Val de Loire
2023-01-24,32,Winter,période 25,Normal Day,65745.139474,491.74850798241005,Hauts-de-France
2023-01-25,24,Winter,période 25,Normal Day,38207.386008,461.40592493819423,Centre-Val de Loire
2023-01-25,32,Winter,période 25,Normal Day,65830.718856,505.2519330609065,Hauts-de-France
2023-01-26,24,Winter,période 25,Normal Day,37705.232326,477.2872646211282,Centre-Val de Loire
2023-01-26,32,Winter,période 25,Normal Day,64812.328642,515.2755720366386,Hauts-de-France
2023-01-27,24,Winter,période 25,Normal Day,37015.576789,454.3642183272293,Centre-Val de Loire
2023-01-27,32,Winter,période 25,Normal Day,63601.406991,480.260806406534,Hauts-de-France
2023-01-28,24,Winter,période 25,Week-end,37596.279614,465.63598278308507,Centre-Val de Loire
2023-01-28,32,Winter,période 25,Week-end,64344.589602,508.1393791044797,Hauts-de-France
2023-01-29,24,Winter,période 25,Week-end,37513.964236,459.9241605505555,Centre-Val de Loire
2023-01-29,32,Winter,période 25,Week-end,64179.459771,504.5989757494332,Hauts-de-France
2023-01-30,24,Winter,période 25,Normal Day,35834.696684,448.7416571369376,Centre-Val de Loire
2023-01-30,32,Winter,période 25,Normal Day,61280.511327,478.63031896100506,Hauts-de-France
2023-01-31,24,Winter,période 25,Normal Day,33694.913393,433.64301619092794,Centre-Val de Loire
2023-01-31,32,Winter,période 25,Normal Day,58006.328768,469.59628698879544,Hauts-de-France
2023-02-01,24,Winter,période 25,Normal Day,31795.308946,420.74311565333824,Centre-Val de Loire
2023-02-01,32,Winter,période 25,Normal Day,54820.003298999996,460.18327929104055,Hauts-de-France
2023-02-02,24,Winter,période 25,Normal Day,30906.830257,416.22122542613664,Centre-Val de Loire
2023-02-02,32,Winter,période 25,Normal Day,53294.349117,454.98456007234626,Hauts-de-France
2023-02-03,24,Winter,période 25,Normal Day,30410.041347,409.51913534091534,Centre-Val de Loire
2023-02-03,32,Winter,période 25,Normal Day,52400.754496,447.3991973967395,Hauts-de-France
2023-02-04,24,Winter,période 25,Week-end,29870.082464,391.16450872530885,Centre-Val de Loire
2023-02-04,32,Winter,période 25,Week-end,51489.961391,429.4075848036718,Hauts-de-France
2023-02-05,24,Winter,période 25,Week-end,29568.037602,385.2354015133043,Centre-Val de Loire
2023-02-05,32,Winter,période 25,Week-end,50996.963344,424.2472468580703,Hauts-de-France
2023-02-06,24,Winter,période 25,Normal Day,31417.847215,409.5050200760293,Centre-Val de Loire
2023-02-06,32,Winter,période 25,Normal Day,53848.973253,443.13193889900833,Hauts-de-France
2023-02-07,24,Winter,période 25,Normal Day,33519.482854,420.8221436725573,Centre-Val de Loire
2023-02-07,32,Winter,période 25,Normal Day,57220.916116,446.88705360663187,Hauts-de-France
2023-02-08,24,Winter,période 25,Normal Day,35131.424925,445.60988225220234,Centre-Val de Loire
2023-02-08,32,Winter,période 25,Normal Day,59832.741605,480.5175830222646,Hauts-de-France
2023-02-09,24,Winter,période 25,Normal Day,35670.2391,445.62727894777316,Centre-Val de Loire
2023-02-09,32,Winter,période 25,Normal Day,60591.485948,468.3563998193665,Hauts-de-France
2023-02-10,24,Winter,période 25,Normal Day,34302.713412,437.06085394948894,Centre-Val de Loire
2023-02-10,32,Winter,période 25,Normal Day,58331.829296,455.2269849572734,Hauts-de-France
2023-02-11,24,Winter,période 5,Week-end,33794.577964,433.25268883983404,Centre-Val de Loire
2023-02-11,32,Winter,période 5,Week-end,57589.729405,469.8132059707043,Hauts-de-France
2023-02-12,24,Winter,période 5,Week-end,32144.922778,408.1474407633081,Centre-Val de Loire
2023-02-12,32,Winter,période 5,Week-end,54987.898152,443.0649196559223,Hauts-de-France
2023-02-13,24,Winter,période 5,School Holidays,31639.980742,413.88321450800987,Centre-Val de Loire
2023-02-13,32,Winter,période 5,School Holidays,54280.888049,448.1364692046288,Hauts-de-France
2023-02-14,24,Winter,période 5,School Holidays,30523.667665,409.0418019203365,Centre-Val de Loire
2023-02-14,32,Winter,période 5,School Holidays,52569.64078,451.2088624763739,Hauts-de-France
2023-02-15,24,Winter,période 5,School Holidays,29569.756071,398.25845827919954,Centre-Val de Loire
2023-02-15,32,Winter,période 5,School Holidays,51194.135653,437.8533758831414,Hauts-de-France
2023-02-16,24,Winter,période 5,School Holidays,28465.954621,388.6598105655297,Centre-Val de Loire
2023-02-16,32,Winter,période 5,School Holidays,49583.194934,427.9095648630538,Hauts-de-France
2023-02-17,24,Winter,période 5,School Holidays,26285.163075,371.3091958423723,Centre-Val de Loire
2023-02-17,32,Winter,période 5,School Holidays,46147.560648,412.79054931156935,Hauts-de-France
2023-02-18,24,Winter,période 5,Week-end,25382.302333,356.1162601419698,Centre-Val de Loire
2023-02-18,32,Winter,période 5,Week-end,44749.976708,397.3480425381938,Hauts-de-France
2023-02-19,24,Winter,période 5,Week-end,25194.774671,345.2761887963592,Centre-Val de Loire
2023-02-19,32,Winter,période 5,Week-end,44351.59808,384.07319381574774,Hauts-de-France
2023-02-20,24,Winter,période 5,School Holidays,26298.340422,367.9861114067976,Centre-Val de Loire
2023-02-20,32,Winter,période 5,School Holidays,46146.57564,407.6773695918129,Hauts-de-France
2023-02-21,24,Winter,période 5,School Holidays,26406.927433,372.85305656798795,Centre-Val de Loire
2023-02-21,32,Winter,période 5,School Holidays,46389.095265,421.69458360849586,Hauts-de-France
2023-02-22,24,Winter,période 5,School Holidays,26399.152707,368.14935185863584,Centre-Val de Loire
2023-02-22,32,Winter,période 5,School Holidays,46479.382944,414.1901814288376,Hauts-de-France
2023-02-23,24,Winter,période 5,School Holidays,27376.600406,377.2714174498027,Centre-Val de Loire
2023-02-23,32,Winter,période 5,School Holidays,47980.564905,420.7688263351243,Hauts-de-France
2023-02-24,24,Winter,période 5,School Holidays,27468.474016,379.38849099644256,Centre-Val de Loire
2023-02-24,32,Winter,période 5,School Holidays,48099.471931,419.5517331015244,Hauts-de-France
2023-02-25,24,Winter,période 5,Week-end,29439.126689,390.0658012268291,Centre-Val de Loire
2023-02-25,32,Winter,période 5,Week-end,51327.872138,431.1036795696966,Hauts-de-France
2023-02-26,24,Winter,période 5,Week-end,32571.350556,411.9691095329781,Centre-Val de Loire
2023-02-26,32,Winter,période 5,Week-end,56368.677999,450.6658531575151,Hauts-de-France
2023-02-27,24,Winter,période 26,Normal Day,35102.562895,441.3984183114689,Centre-Val de Loire
2023-02-27,32,Winter,période 26,Normal Day,60467.612168,474.8012620364482,Hauts-de-France
2023-02-28,24,Winter,période 26,Normal Day,35429.959039,439.5720264761197,Centre-Val de Loire
2023-02-28,32,Winter,période 26,Normal Day,61063.190554,467.0423938096507,Hauts-de-France
2023-03-01,24,Winter,période 26,Normal Day,34855.856651,426.54615779533674,Centre-Val de Loire
2023-03-01,32,Winter,période 26,Normal Day,61998.708242,460.9016022893655,Hauts-de-France
2023-03-02,24,Winter,période 26,Normal Day,33506.627225,421.21293010482316,Centre-Val de Loire
2023-03-02,32,Winter,période 26,Normal Day,59758.275452,452.75455684805524,Hauts-de-France
2023-03-03,24,Winter,période 26,Normal Day,32073.092931,413.7426939694444,Centre-Val de Loire
2023-03-03,32,Winter,période 26,Normal Day,57590.816667,452.3645336894883,Hauts-de-France
2023-03-04,24,Winter,période 26,Week-end,32179.741402,419.8522735635361,Centre-Val de Loire
2023-03-04,32,Winter,période 26,Week-end,58124.921747,471.68043666720666,Hauts-de-France
2023-03-05,24,Winter,période 26,Week-end,31392.977585,398.0897679256812,Centre-Val de Loire
2023-03-05,32,Winter,période 26,Week-end,56887.650639,456.1809215740742,Hauts-de-France
2023-03-06,24,Winter,période 26,Normal Day,31132.01426,396.7234604097452,Centre-Val de Loire
2023-03-06,32,Winter,période 26,Normal Day,56537.229627,437.59271900023396,Hauts-de-France
2023-03-07,24,Winter,période 26,Normal Day,30997.454443,399.34106021567635,Centre-Val de Loire
2023-03-07,32,Winter,période 26,Normal Day,56762.63947,444.71499270313586,Hauts-de-France
2023-03-08,24,Winter,période 26,Normal Day,28237.626309,379.81647153854436,Centre-Val de Loire
2023-03-08,32,Winter,période 26,Normal Day,52178.2256,435.20904092934944,Hauts-de-France
2023-03-09,24,Winter,période 26,Normal Day,24909.257945,353.8730407962722,Centre-Val de Loire
2023-03-09,32,Winter,période 26,Normal Day,46334.783038,407.67683169483587,Hauts-de-France
2023-03-10,24,Winter,période 26,Normal Day,26264.631202,374.3305443763197,Centre-Val de Loire
2023-03-10,32,Winter,période 26,Normal Day,48721.631776,438.76867892635346,Hauts-de-France
2023-03-11,24,Winter,période 26,Week-end,26728.731678,369.81783170305755,Centre-Val de Loire
2023-03-11,32,Winter,période 26,Week-end,49536.251043,431.7184195569409,Hauts-de-France
2023-03-12,24,Winter,période 26,Week-end,23981.113315,330.5344025091669,Centre-Val de Loire
2023-03-12,32,Winter,période 26,Week-end,44745.316104,387.38227856102674,Hauts-de-France
2023-03-13,24,Winter,période 26,Normal Day,21655.804129,320.7291331045551,Centre-Val de Loire
2023-03-13,32,Winter,période 26,Normal Day,40585.390261,372.33592561082264,Hauts-de-France
2023-03-14,24,Winter,période 26,Normal Day,23278.95801,344.28343747353534,Centre-Val de Loire
2023-03-14,32,Winter,période 26,Normal Day,43467.767671,399.79853222890796,Hauts-de-France
2023-03-15,24,Winter,période 26,Normal Day,24867.112523,349.72347206376895,Centre-Val de Loire
2023-03-15,32,Winter,période 26,Normal Day,46208.337845,401.20585373094434,Hauts-de-France
2023-03-16,24,Winter,période 26,Normal Day,23414.469398,344.22402700417973,Centre-Val de Loire
2023-03-16,32,Winter,période 26,Normal Day,43637.714327,399.50904669574646,Hauts-de-France
2023-03-17,24,Winter,période 26,Normal Day,22077.589184,329.50896264454695,Centre-Val de Loire
2023-03-17,32,Winter,période 26,Normal Day,41325.121686,384.45838641351867,Hauts-de-France
2023-03-18,24,Winter,période 26,Week-end,22174.844371,319.8500032728298,Centre-Val de Loire
2023-03-18,32,Winter,période 26,Week-end,41499.225604,372.9249096074448,Hauts-de-France
2023-03-19,24,Winter,période 26,Week-end,22491.507776,313.40700941011636,Centre-Val de Loire
2023-03-19,32,Winter,période 26,Week-end,42058.912736,367.4377808517703,Hauts-de-France
2023-03-20,24,Spring,période 26,Normal Day,22847.027485,331.19569816266403,Centre-Val de Loire
2023-03-20,32,Spring,période 26,Normal Day,42601.961035,383.6392281229447,Hauts-de-France
2023-03-21,24,Spring,période 26,Normal Day,21886.219339,326.5703694314703,Centre-Val de Loire
2023-03-21,32,Spring,période 26,Normal Day,40940.126849,377.50840774833085,Hauts-de-France
2023-03-22,24,Spring,période 26,Normal Day,21838.933611,322.79962405423305,Centre-Val de Loire
2023-03-22,32,Spring,période 26,Normal Day,40984.513699,376.920956011147,Hauts-de-France
2023-03-23,24,Spring,période 26,Normal Day,20791.978307,315.2980734997312,Centre-Val de Loire
2023-03-23,32,Spring,période 26,Normal Day,39158.755882,366.9315927638629,Hauts-de-France
2023-03-24,24,Spring,période 26,Normal Day,20723.167,314.7727025141445,Centre-Val de Loire
2023-03-24,32,Spring,période 26,Normal Day,39056.238908,368.5438635861534,Hauts-de-France
2023-03-25,24,Spring,période 26,Week-end,21921.287697,317.7288588436921,Centre-Val de Loire
2023-03-25,32,Spring,période 26,Week-end,41146.773896,370.0946812512274,Hauts-de-France
2023-03-26,24,Spring,période 26,Week-end,21718.628499,300.2180564730879,Centre-Val de Loire
2023-03-26,32,Spring,période 26,Week-end,40726.623097,352.3420578160522,Hauts-de-France
2023-03-27,24,Spring,période 26,Normal Day,23510.332774,338.3311575981709,Centre-Val de Loire
2023-03-27,32,Spring,période 26,Normal Day,43880.840368,391.9381675993617,Hauts-de-France
2023-03-28,24,Spring,période 26,Normal Day,24531.555591,352.8685531038747,Centre-Val de Loire
2023-03-28,32,Spring,période 26,Normal Day,45692.185626,407.57248195393674,Hauts-de-France
2023-03-29,24,Spring,période 26,Normal Day,21331.600438,318.0111119610449,Centre-Val de Loire
2023-03-29,32,Spring,période 26,Normal Day,40104.465245,371.5048954232493,Hauts-de-France
2023-03-30,24,Spring,période 26,Normal Day,19288.238369,300.92957221473415,Centre-Val de Loire
2023-03-30,32,Spring,période 26,Normal Day,36531.343511,353.75678537474374,Hauts-de-France
2023-03-31,24,Spring,période 26,Normal Day,20318.732115,310.98158560453686,Centre-Val de Loire
2023-03-31,32,Spring,période 26,Normal Day,38359.702853,367.6527143649542,Hauts-de-France
2023-04-01,24,Spring,période 26,Week-end,21791.784876,314.4099738171755,Centre-Val de Loire
2023-04-01,32,Spring,période 26,Week-end,42331.653327,378.5416237098066,Hauts-de-France
2023-04-02,24,Spring,période 26,Week-end,23424.201691,319.2151734633162,Centre-Val de Loire
2023-04-02,32,Spring,période 26,Week-end,45314.40627,383.32342498735005,Hauts-de-France
2023-04-03,24,Spring,période 26,Normal Day,23746.597337,336.0071510099547,Centre-Val de Loire
2023-04-03,32,Spring,période 26,Normal Day,45728.078021,395.2499105133913,Hauts-de-France
2023-04-04,24,Spring,période 26,Normal Day,24203.946617,345.7049915315532,Centre-Val de Loire
2023-04-04,32,Spring,période 26,Normal Day,46467.176286,402.43760407693264,Hauts-de-France
2023-04-05,24,Spring,période 26,Normal Day,24168.670058,343.8010925282083,Centre-Val de Loire
2023-04-05,32,Spring,période 26,Normal Day,46427.745388,407.55360746634915,Hauts-de-France
2023-04-06,24,Spring,période 26,Normal Day,22759.927588,334.4044877060703,Centre-Val de Loire
2023-04-06,32,Spring,période 26,Normal Day,43953.375626,391.70798451974724,Hauts-de-France
2023-04-07,24,Spring,période 26,Normal Day,22081.356516,329.5143514750808,Centre-Val de Loire
2023-04-07,32,Spring,période 26,Normal Day,42700.544275,384.0312635552291,Hauts-de-France
2023-04-08,24,Spring,période 26,Week-end,21908.073273,323.05473980508714,Centre-Val de Loire
2023-04-08,32,Spring,période 26,Week-end,42491.413314,384.4432578433223,Hauts-de-France
2023-04-09,24,Spring,période 26,Week-end,20278.274397,300.2435237000174,Centre-Val de Loire
2023-04-09,32,Spring,période 26,Week-end,39469.729475,358.550010072971,Hauts-de-France
2023-04-10,24,Spring,période 26,National Holidays,19770.87921,288.1967253563613,Centre-Val de Loire
2023-04-10,32,Spring,période 26,National Holidays,38679.725081,342.0205525176879,Hauts-de-France
2023-04-11,24,Spring,période 26,Normal Day,20017.871809,305.3335629977296,Centre-Val de Loire
2023-04-11,32,Spring,période 26,Normal Day,39197.23569,362.61162642127675,Hauts-de-France
2023-04-12,24,Spring,période 26,Normal Day,20762.860368,310.4378921029863,Centre-Val de Loire
2023-04-12,32,Spring,période 26,Normal Day,40623.834296,371.41002928787407,Hauts-de-France
2023-04-13,24,Spring,période 26,Normal Day,22125.250782,325.64594843524225,Centre-Val de Loire
2023-04-13,32,Spring,période 26,Normal Day,43012.600193,384.30330073430065,Hauts-de-France
2023-04-14,24,Spring,période 26,Normal Day,23048.678126,335.4024931352712,Centre-Val de Loire
2023-04-14,32,Spring,période 26,Normal Day,44728.105676,392.2708921326171,Hauts-de-France
2023-04-15,24,Spring,période 6,Week-end,22489.823404,322.4762126282431,Centre-Val de Loire
2023-04-15,32,Spring,période 6,Week-end,43770.74837,377.4130388065568,Hauts-de-France
2023-04-16,24,Spring,période 6,Week-end,21691.509576,306.9250874285041,Centre-Val de Loire
2023-04-16,32,Spring,période 6,Week-end,42307.55483,361.047578542205,Hauts-de-France
2023-04-17,24,Spring,période 6,School Holidays,20924.406754,309.5316212547863,Centre-Val de Loire
2023-04-17,32,Spring,période 6,School Holidays,41009.642114,365.4463887538775,Hauts-de-France
2023-04-18,24,Spring,période 6,School Holidays,19917.59962,303.9843697270617,Centre-Val de Loire
2023-04-18,32,Spring,période 6,School Holidays,39287.619672,361.7864815281558,Hauts-de-France
2023-04-19,24,Spring,période 6,School Holidays,18661.99779,290.47556074541467,Centre-Val de Loire
2023-04-19,32,Spring,période 6,School Holidays,37056.579502,347.3928063353242,Hauts-de-France
2023-04-20,24,Spring,période 6,School Holidays,18610.063243,291.9137074090285,Centre-Val de Loire
2023-04-20,32,Spring,période 6,School Holidays,37114.902192,357.16741596603856,Hauts-de-France
2023-04-21,24,Spring,période 6,School Holidays,19350.701033,302.12589425580063,Centre-Val de Loire
2023-04-21,32,Spring,période 6,School Holidays,38540.431024,366.94276692706825,Hauts-de-France
2023-04-22,24,Spring,période 6,Week-end,19012.011662,288.0378649809135,Centre-Val de Loire
2023-04-22,32,Spring,période 6,Week-end,38039.856759,357.0841356585717,Hauts-de-France
2023-04-23,24,Spring,période 6,Week-end,19038.917033,278.25165129670336,Centre-Val de Loire
2023-04-23,32,Spring,période 6,Week-end,38097.231154,337.37643367909396,Hauts-de-France
2023-04-24,24,Spring,période 6,School Holidays,19088.136846,290.82834520617524,Centre-Val de Loire
2023-04-24,32,Spring,période 6,School Holidays,38240.252953,352.19853993145165,Hauts-de-France
2023-04-25,24,Spring,période 6,School Holidays,19189.710747,297.9011673644405,Centre-Val de Loire
2023-04-25,32,Spring,période 6,School Holidays,38460.464469,361.00120649240984,Hauts-de-France
2023-04-26,24,Spring,période 6,School Holidays,19065.536381,295.6985562984314,Centre-Val de Loire
2023-04-26,32,Spring,période 6,School Holidays,38296.896596,359.6402181615755,Hauts-de-France
2023-04-27,24,Spring,période 6,School Holidays,17412.836579,282.65539301790034,Centre-Val de Loire
2023-04-27,32,Spring,période 6,School Holidays,35271.561572,341.5222826356743,Hauts-de-France
2023-04-28,24,Spring,période 6,School Holidays,16049.57188,270.6245104102183,Centre-Val de Loire
2023-04-28,32,Spring,période 6,School Holidays,32699.750162,328.498716994838,Hauts-de-France
2023-04-29,24,Spring,période 6,Week-end,16005.342104,263.79737756443467,Centre-Val de Loire
2023-04-29,32,Spring,période 6,Week-end,32649.459597,323.33837820709766,Hauts-de-France
2023-04-30,24,Spring,période 6,Week-end,15929.726802000001,257.3033464426446,Centre-Val de Loire
2023-04-30,32,Spring,période 6,Week-end,32411.91274,316.9132031999187,Hauts-de-France
2023-05-01,24,Spring,période 6,National Holidays,16100.278037,251.36958344969756,Centre-Val de Loire
2023-05-01,32,Spring,période 6,National Holidays,32751.805516,306.31326071102654,Hauts-de-France
2023-05-02,24,Spring,période 27,Normal Day,15943.502183999999,266.3778682350766,Centre-Val de Loire
2023-05-02,32,Spring,période 27,Normal Day,32417.213322,324.4183966417379,Hauts-de-France
2023-05-03,24,Spring,période 27,Normal Day,15361.764145,262.2615621117577,Centre-Val de Loire
2023-05-03,32,Spring,période 27,Normal Day,31389.473016,321.01232878134624,Hauts-de-France
2023-05-04,24,Spring,période 27,Normal Day,14606.416693,257.7556937643264,Centre-Val de Loire
2023-05-04,32,Spring,période 27,Normal Day,29926.641521999998,315.12935776766864,Hauts-de-France
2023-05-05,24,Spring,période 27,Normal Day,14457.985141,258.57390479258277,Centre-Val de Loire
2023-05-05,32,Spring,période 27,Normal Day,29644.417459,316.40413282232424,Hauts-de-France
2023-05-06,24,Spring,période 27,Week-end,14540.588682,254.20814168233963,Centre-Val de Loire
2023-05-06,32,Spring,période 27,Week-end,29844.11545,309.0946925414861,Hauts-de-France
2023-05-07,24,Spring,période 27,Week-end,14360.487457,240.87598670440343,Centre-Val de Loire
2023-05-07,32,Spring,période 27,Week-end,29488.915661,299.65984342868677,Hauts-de-France
2023-05-08,24,Spring,période 27,National Holidays,14641.971281,240.10980250832085,Centre-Val de Loire
2023-05-08,32,Spring,période 27,National Holidays,30046.389259,294.5682489872147,Hauts-de-France
2023-05-09,24,Spring,période 27,Normal Day,14787.163884,256.4005221809027,Centre-Val de Loire
2023-05-09,32,Spring,période 27,Normal Day,30354.604832,312.16056431496173,Hauts-de-France
2023-05-10,24,Spring,période 27,Normal Day,15245.614925,260.73193155722976,Centre-Val de Loire
2023-05-10,32,Spring,période 27,Normal Day,31167.823638,314.12204564805984,Hauts-de-France
2023-05-11,24,Spring,période 27,Normal Day,15325.500469,264.19170591445925,Centre-Val de Loire
2023-05-11,32,Spring,période 27,Normal Day,31255.482039,318.18432206799577,Hauts-de-France
2023-05-12,24,Spring,période 27,Normal Day,15767.536662,268.2457795827334,Centre-Val de Loire
2023-05-12,32,Spring,période 27,Normal Day,32142.700264,322.372612648567,Hauts-de-France
2023-05-13,24,Spring,période 27,Week-end,15820.044872,259.8907283674838,Centre-Val de Loire
2023-05-13,32,Spring,période 27,Week-end,32181.819545,311.1590589502968,Hauts-de-France
2023-05-14,24,Spring,période 27,Week-end,15624.435688,250.18692038956874,Centre-Val de Loire
2023-05-14,32,Spring,période 27,Week-end,31794.705356,299.4957576274184,Hauts-de-France
2023-05-15,24,Spring,période 27,Normal Day,15407.227165,257.8767842719685,Centre-Val de Loire
2023-05-15,32,Spring,période 27,Normal Day,31395.625123,307.9726387880725,Hauts-de-France
2023-05-16,24,Spring,période 27,Normal Day,15772.916898,268.1120037837406,Centre-Val de Loire
2023-05-16,32,Spring,période 27,Normal Day,31971.594803,318.06066596216425,Hauts-de-France
2023-05-17,24,Spring,période 27,Normal Day,15848.116363,268.50935687696676,Centre-Val de Loire
2023-05-17,32,Spring,période 27,Normal Day,32029.589867,317.54398635591286,Hauts-de-France
2023-05-18,24,Spring,période 27,Normal Day,15503.013001,257.81674276230706,Centre-Val de Loire
2023-05-18,32,Spring,période 27,Normal Day,31350.387135,300.331655613818,Hauts-de-France
2023-05-19,24,Spring,période 27,Normal Day,15193.253046,264.22739480264113,Centre-Val de Loire
2023-05-19,32,Spring,période 27,Normal Day,30665.031077,307.02428664302073,Hauts-de-France
2023-05-20,24,Spring,période 27,Week-end,14806.582467,258.894962872731,Centre-Val de Loire
2023-05-20,32,Spring,période 27,Week-end,29910.495271,301.0202308434141,Hauts-de-France
2023-05-21,24,Spring,période 27,Week-end,14536.701126,249.5005548127271,Centre-Val de Loire
2023-05-21,32,Spring,période 27,Week-end,29455.928823,287.8387871037513,Hauts-de-France
2023-05-22,24,Spring,période 27,Normal Day,14064.690836,252.0252961282352,Centre-Val de Loire
2023-05-22,32,Spring,période 27,Normal Day,28515.080459,291.5186826244445,Hauts-de-France
2023-05-23,24,Spring,période 27,Normal Day,13876.73363,256.3428445682779,Centre-Val de Loire
2023-05-23,32,Spring,période 27,Normal Day,28122.625268,297.6306134948185,Hauts-de-France
2023-05-24,24,Spring,période 27,Normal Day,14082.579801,260.1148414457173,Centre-Val de Loire
2023-05-24,32,Spring,période 27,Normal Day,28502.813265,301.04460313098747,Hauts-de-France
2023-05-25,24,Spring,période 27,Normal Day,13896.965062,262.02902799271993,Centre-Val de Loire
2023-05-25,32,Spring,période 27,Normal Day,28096.437933,297.76676643130605,Hauts-de-France
2023-05-26,24,Spring,période 27,Normal Day,13765.3042,265.59695424162754,Centre-Val de Loire
2023-05-26,32,Spring,période 27,Normal Day,27846.47813,299.2467004802622,Hauts-de-France
2023-05-27,24,Spring,période 27,Week-end,13650.815724,263.3962097015663,Centre-Val de Loire
2023-05-27,32,Spring,période 27,Week-end,27642.314525,296.1893082838688,Hauts-de-France
2023-05-28,24,Spring,période 27,Week-end,13274.269844,255.4320339354103,Centre-Val de Loire
2023-05-28,32,Spring,période 27,Week-end,26894.657103,284.83630536624565,Hauts-de-France
2023-05-29,24,Spring,période 27,National Holidays,13493.063608,253.69903851190608,Centre-Val de Loire
2023-05-29,32,Spring,période 27,National Holidays,27378.138504,283.2045261822788,Hauts-de-France
2023-05-30,24,Spring,période 27,Normal Day,13450.83181,267.2767950432031,Centre-Val de Loire
2023-05-30,32,Spring,période 27,Normal Day,27269.590507,297.5730499607374,Hauts-de-France
2023-05-31,24,Spring,période 27,Normal Day,13522.229569,269.0285934973895,Centre-Val de Loire
2023-05-31,32,Spring,période 27,Normal Day,27429.317648,299.90475948557594,Hauts-de-France
2023-06-01,24,Spring,période 27,Normal Day,13348.399753,274.6766661554871,Centre-Val de Loire
2023-06-01,32,Spring,période 27,Normal Day,26748.747775,298.6617561391706,Hauts-de-France
2023-06-02,24,Spring,période 27,Normal Day,13381.839095,275.9295891625765,Centre-Val de Loire
2023-06-02,32,Spring,période 27,Normal Day,26788.712002,300.1906355220183,Hauts-de-France
2023-06-03,24,Spring,période 27,Week-end,13506.128725,273.5036138614604,Centre-Val de Loire
2023-06-03,32,Spring,période 27,Week-end,27015.615583,296.0451785940537,Hauts-de-France
2023-06-04,24,Spring,période 27,Week-end,13343.601322,261.7833328547261,Centre-Val de Loire
2023-06-04,32,Spring,période 27,Week-end,26645.471749,281.35717636156716,Hauts-de-France
2023-06-05,24,Spring,période 27,Normal Day,13217.439499,270.31734695571333,Centre-Val de Loire
2023-06-05,32,Spring,période 27,Normal Day,26393.979991,289.40800540582705,Hauts-de-France
2023-06-06,24,Spring,période 27,Normal Day,13210.160116,278.7338380388344,Centre-Val de Loire
2023-06-06,32,Spring,période 27,Normal Day,26354.379221,296.82013757234006,Hauts-de-France
2023-06-07,24,Spring,période 27,Normal Day,13382.047027999999,283.6293166930661,Centre-Val de Loire
2023-06-07,32,Spring,période 27,Normal Day,26636.425298000002,297.5331769203287,Hauts-de-France
2023-06-08,24,Spring,période 27,Normal Day,13276.698318,284.06370781570484,Centre-Val de Loire
2023-06-08,32,Spring,période 27,Normal Day,26405.927602,298.8638235155692,Hauts-de-France
2023-06-09,24,Spring,période 27,Normal Day,13339.051889,280.78150093044894,Centre-Val de Loire
2023-06-09,32,Spring,période 27,Normal Day,26545.137091,300.94803983694874,Hauts-de-France
2023-06-10,24,Spring,période 27,Week-end,13434.134226,265.3096037841257,Centre-Val de Loire
2023-06-10,32,Spring,période 27,Week-end,26781.44619,295.7456259651746,Hauts-de-France
2023-06-11,24,Spring,période 27,Week-end,13388.069405,252.22220573173254,Centre-Val de Loire
2023-06-11,32,Spring,période 27,Week-end,26724.812523,286.58747694218545,Hauts-de-France
2023-06-12,24,Spring,période 27,Normal Day,13230.067986,267.32270523689783,Centre-Val de Loire
2023-06-12,32,Spring,période 27,Normal Day,26371.676161,293.0114375152406,Hauts-de-France
2023-06-13,24,Spring,période 27,Normal Day,13217.175529,274.2188870013355,Centre-Val de Loire
2023-06-13,32,Spring,période 27,Normal Day,26337.156512,298.5132420996495,Hauts-de-France
2023-06-14,24,Spring,période 27,Normal Day,13398.517903,279.2402678379449,Centre-Val de Loire
2023-06-14,32,Spring,période 27,Normal Day,26690.935931,302.2758833501055,Hauts-de-France
2023-06-15,24,Spring,période 27,Normal Day,13252.14744,282.0529233178889,Centre-Val de Loire
2023-06-15,32,Spring,période 27,Normal Day,26372.401245,303.69939627780974,Hauts-de-France
2023-06-16,24,Spring,période 27,Normal Day,13334.404942,285.5910027993168,Centre-Val de Loire
2023-06-16,32,Spring,période 27,Normal Day,26542.724020999998,309.39251977917394,Hauts-de-France
