Date,Code région,Season,Période,Day_type,Total énergie soutirée (MWh),DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,TEMPERATURE_NIGHT_C,Rain,Season-modified,Day_type_mod
2023-10-21,24,Autumn,période 8,Week-end,16072.12901,2023-10-21,14.833333333333334,10.166666666666666,43.833333333333336,10.666666666666666,13.333333333333334,12.5,3.0500000000000003,85.83333333333333,9.25,1004.3333333333334,76.60416666666667,14.833333333333334,9.666666666666666,6.833333333333333,155.0,176.0,205.5,0.0,3.0,5.733333333333333,11.0,Rain,3,1
2023-10-22,24,Autumn,période 8,Week-end,16450.640403,2023-10-22,17.333333333333332,9.0,17.0,9.333333333333334,15.666666666666666,13.666666666666666,0.0333333333333333,92.0,10.0,1012.3333333333334,42.22916666666666,17.333333333333332,8.833333333333334,7.166666666666667,154.5,116.0,135.0,0.0,3.8333333333333335,9.783333333333331,10.5,Rain,3,1
2023-10-23,24,Autumn,période 8,School Holidays,18150.057256,2023-10-23,17.5,9.5,28.0,9.666666666666666,16.5,14.5,1.383333333333333,77.0,9.9375,1010.5,59.10416666666666,17.5,11.333333333333334,7.166666666666667,118.0,147.5,126.5,0.0,4.0,7.316666666666666,10.0,Rain,3,2
2023-10-24,24,Autumn,période 8,School Holidays,17334.794057,2023-10-24,16.5,9.833333333333334,20.0,10.5,15.333333333333334,13.166666666666666,0.25,92.0,9.5,1010.1666666666666,70.39583333333333,16.5,10.5,8.666666666666666,156.0,165.5,156.5,0.0,3.0,7.55,11.5,Rain,3,2
2023-10-25,24,Autumn,période 8,School Holidays,17318.645999,2023-10-25,15.0,11.333333333333334,32.666666666666664,12.833333333333334,14.0,12.833333333333334,0.6833333333333332,85.66666666666667,9.125,1002.8333333333334,78.02083333333333,15.0,10.833333333333334,9.333333333333334,176.0,155.0,129.0,0.0,3.0,7.533333333333334,12.333333333333334,Rain,3,2
2023-10-26,24,Autumn,période 8,School Holidays,17503.257525,2023-10-26,14.666666666666666,10.833333333333334,28.0,13.166666666666666,13.833333333333334,12.0,4.55,90.83333333333331,8.854166666666666,999.1666666666666,88.0,14.666666666666666,13.166666666666666,11.0,167.0,284.5,325.5,0.0,3.0,5.366666666666666,14.0,Rain,3,2
2023-10-27,24,Autumn,période 8,School Holidays,18476.166984,2023-10-27,13.833333333333334,10.0,27.33333333333333,11.333333333333334,13.833333333333334,11.5,0.95,89.33333333333333,9.770833333333334,1002.1666666666666,72.54166666666667,13.833333333333334,9.833333333333334,8.333333333333334,226.0,235.0,166.0,0.0,4.0,6.433333333333334,10.833333333333334,Rain,3,2
2023-10-28,24,Autumn,période 8,Week-end,19234.941521,2023-10-28,14.5,10.0,30.0,10.0,12.5,13.5,3.616666666666666,90.83333333333331,9.229166666666666,1000.8333333333334,83.79166666666667,14.5,11.0,7.0,146.5,158.0,146.5,0.0,3.0,5.616666666666667,10.833333333333334,Rain,3,1
2023-10-29,24,Autumn,période 8,Week-end,19128.579367,2023-10-29,13.833333333333334,12.0,30.5,12.833333333333334,12.5,12.166666666666666,3.616666666666666,89.16666666666667,8.520833333333334,1000.6666666666666,88.625,13.833333333333334,11.333333333333334,9.833333333333334,167.0,325.0,249.5,0.0,3.0,5.033333333333333,13.0,Rain,3,1
2023-10-30,24,Autumn,période 8,School Holidays,19165.209905,2023-10-30,12.166666666666666,9.833333333333334,15.333333333333334,11.333333333333334,11.666666666666666,10.833333333333334,4.15,94.5,8.520833333333334,1002.6666666666666,76.6875,12.166666666666666,11.166666666666666,9.833333333333334,219.0,295.5,165.5,0.0,3.0,3.8,12.0,Rain,3,2
2023-10-31,24,Autumn,période 8,School Holidays,19058.939398,2023-10-31,15.5,9.166666666666666,26.166666666666668,10.666666666666666,14.166666666666666,12.833333333333334,0.8333333333333334,92.16666666666669,9.583333333333334,1011.0,74.91666666666667,15.5,10.666666666666666,8.0,300.0,166.5,166.5,0.0,3.1666666666666665,4.066666666666666,9.666666666666666,Rain,3,2
2023-11-01,24,Autumn,période 8,National Holidays,19241.213897,2023-11-01,13.666666666666666,10.166666666666666,29.83333333333333,10.833333333333334,12.0,11.5,0.5833333333333334,84.66666666666667,9.416666666666666,1009.6666666666666,71.60416666666667,13.666666666666666,10.5,8.666666666666666,119.0,284.5,146.5,0.0,3.8333333333333335,4.05,10.5,Rain,3,3
2023-11-02,24,Autumn,période 8,School Holidays,20395.095728,2023-11-02,12.0,6.5,43.16666666666666,12.0,9.833333333333334,8.166666666666666,6.566666666666666,82.83333333333333,8.833333333333334,994.0,83.27083333333333,12.0,10.166666666666666,5.0,235.0,305.0,177.5,0.0,2.1666666666666665,4.0,11.833333333333334,Rain,3,2
2023-11-03,24,Autumn,période 8,School Holidays,22327.314106,2023-11-03,10.833333333333334,4.833333333333333,21.0,5.5,9.5,9.5,0.1999999999999999,92.0,9.958333333333334,993.5,64.5,10.833333333333334,6.833333333333333,2.333333333333333,118.5,138.5,195.5,0.0,2.1666666666666665,5.1000000000000005,5.0,Rain,3,2
2023-11-04,24,Autumn,période 8,Week-end,22674.792963,2023-11-04,12.0,6.833333333333333,44.333333333333336,8.333333333333334,11.5,11.0,3.4166666666666665,89.83333333333333,9.229166666666666,995.5,83.22916666666667,12.0,9.0,4.5,212.5,191.0,243.0,0.0,3.1666666666666665,3.7000000000000006,7.333333333333333,Rain,3,1
2023-11-05,24,Autumn,période 8,Week-end,21822.096045,2023-11-05,12.666666666666666,9.0,37.66666666666666,10.5,11.5,10.666666666666666,2.216666666666667,82.0,9.708333333333334,1001.5,82.72916666666667,12.666666666666666,8.333333333333334,6.666666666666667,323.5,205.5,176.0,0.0,3.0,3.983333333333334,10.666666666666666,Rain,3,1
2023-11-06,24,Autumn,période 29,Normal Day,21965.203767,2023-11-06,12.5,8.0,27.33333333333333,8.0,12.0,9.5,2.3666666666666667,95.0,9.333333333333334,1011.6666666666666,72.41666666666667,12.5,7.833333333333333,5.166666666666667,255.5,176.0,155.5,0.0,2.6666666666666665,4.266666666666667,8.0,Rain,3,0
2023-11-07,24,Autumn,période 29,Normal Day,22575.543831,2023-11-07,12.0,6.0,21.0,6.833333333333333,10.833333333333334,8.666666666666666,0.9666666666666668,93.0,9.541666666666666,1019.0,61.16666666666666,12.0,7.833333333333333,4.0,114.5,165.5,155.5,0.0,2.0,5.95,8.5,Rain,3,0
2023-11-08,24,Autumn,période 29,Normal Day,23229.175981,2023-11-08,12.833333333333334,6.0,26.83333333333333,6.166666666666667,12.333333333333334,11.166666666666666,0.2333333333333333,96.33333333333331,9.395833333333334,1019.1666666666666,76.39583333333333,12.833333333333334,7.833333333333333,3.333333333333333,128.5,118.0,180.5,0.0,2.5,5.3500000000000005,6.666666666666667,Rain,3,0
2023-11-09,24,Autumn,période 29,Normal Day,23133.006452,2023-11-09,12.333333333333334,7.333333333333333,28.5,9.166666666666666,12.333333333333334,9.833333333333334,3.216666666666667,86.0,8.8125,1009.1666666666666,84.58333333333333,12.333333333333334,9.0,5.833333333333333,235.5,156.0,264.5,0.0,2.833333333333333,6.15,10.0,Rain,3,0
2023-11-10,24,Autumn,période 29,Normal Day,23993.604497,2023-11-10,11.5,5.833333333333333,35.5,5.833333333333333,10.0,9.666666666666666,0.8833333333333333,87.83333333333333,10.0,1008.6666666666666,74.4375,11.5,6.666666666666667,2.6666666666666665,136.0,235.0,235.0,0.0,2.0,4.766666666666667,7.0,Rain,3,0
2023-11-11,24,Autumn,période 29,National Holidays,24424.11776,2023-11-11,11.166666666666666,4.833333333333333,14.333333333333334,5.333333333333333,10.5,8.833333333333334,0.0833333333333333,95.16666666666669,8.729166666666666,1012.3333333333334,50.60416666666666,11.166666666666666,6.0,2.6666666666666665,148.5,135.5,137.5,0.0,2.0,7.849999999999999,6.5,Rain,3,3
2023-11-12,24,Autumn,période 29,Week-end,23610.282773,2023-11-12,13.5,7.5,30.5,10.0,13.5,13.166666666666666,2.316666666666667,92.5,9.020833333333334,1011.1666666666666,93.14583333333331,13.5,10.833333333333334,7.666666666666667,205.5,235.0,176.0,0.0,2.833333333333333,3.6,7.5,Rain,3,1
2023-11-13,24,Autumn,période 29,Normal Day,20987.190041,2023-11-13,16.5,12.666666666666666,36.0,15.0,16.5,15.666666666666666,1.1666666666666667,88.66666666666667,8.9375,1014.5,92.8125,16.5,14.5,13.333333333333334,147.0,191.0,235.0,0.0,3.5,3.6,14.0,Rain,3,0
2023-11-14,24,Autumn,période 29,Normal Day,20470.710983,2023-11-14,14.5,10.333333333333334,32.333333333333336,12.5,13.833333333333334,12.833333333333334,3.1,94.5,9.0625,1017.6666666666666,84.52083333333333,14.5,12.166666666666666,10.5,294.0,264.5,225.5,0.0,3.1666666666666665,4.4,13.0,Rain,3,0
2023-11-15,24,Autumn,période 29,Normal Day,21146.33558,2023-11-15,13.0,8.0,18.666666666666668,9.166666666666666,12.0,9.833333333333334,0.05,92.66666666666669,9.666666666666666,1025.8333333333333,68.3125,13.0,8.833333333333334,6.5,119.5,137.5,118.5,0.0,3.333333333333333,4.983333333333333,9.666666666666666,Rain,3,0
2023-11-16,24,Autumn,période 29,Normal Day,22570.32537,2023-11-16,13.833333333333334,8.5,41.66666666666666,8.5,13.833333333333334,12.0,0.6666666666666666,90.5,9.3125,1021.1666666666666,95.08333333333331,13.833333333333334,11.0,5.833333333333333,226.0,176.0,176.0,0.0,2.833333333333333,3.5,9.5,Rain,3,0
2023-11-17,24,Autumn,période 29,Normal Day,22911.22949,2023-11-17,11.5,6.5,16.166666666666668,7.166666666666667,10.5,8.5,0.1666666666666666,91.0,9.833333333333334,1025.5,63.125,11.5,6.5,4.333333333333333,160.5,114.0,119.5,0.0,2.0,7.266666666666666,8.0,Rain,3,0
2023-11-18,24,Autumn,période 29,Week-end,23287.640526,2023-11-18,12.666666666666666,8.5,19.166666666666668,8.5,11.5,12.333333333333334,0.1333333333333333,85.66666666666667,9.5625,1026.0,88.85416666666667,12.666666666666666,9.666666666666666,6.5,130.0,121.0,129.0,0.0,3.0,3.716666666666667,8.5,Rain,3,1
2023-11-19,24,Autumn,période 29,Week-end,21622.350665,2023-11-19,14.833333333333334,10.0,25.666666666666668,13.166666666666666,14.5,12.666666666666666,0.35,92.16666666666669,9.5,1021.0,62.54166666666666,14.833333333333334,12.5,10.833333333333334,197.0,134.5,123.5,0.0,3.0,6.3500000000000005,13.5,Rain,3,1
2023-11-20,24,Autumn,période 29,Normal Day,22127.704011,2023-11-20,12.5,9.166666666666666,27.5,10.0,12.0,10.333333333333334,0.5333333333333333,89.5,9.333333333333334,1020.1666666666666,76.8125,12.5,8.833333333333334,7.333333333333333,167.0,166.0,186.0,0.0,3.0,5.466666666666666,10.166666666666666,Rain,3,0
2023-11-21,24,Autumn,période 29,Normal Day,22707.974501,2023-11-21,11.5,7.0,15.833333333333334,8.333333333333334,10.833333333333334,9.666666666666666,0.4666666666666666,95.33333333333331,7.333333333333333,1023.3333333333334,75.29166666666667,11.5,8.666666666666666,6.666666666666667,181.5,167.0,166.0,0.0,2.0,4.0,7.5,Rain,3,0
2023-11-22,24,Autumn,période 29,Normal Day,24148.513508,2023-11-22,9.166666666666666,4.333333333333333,21.5,7.333333333333333,8.166666666666666,6.5,0.0166666666666666,85.66666666666667,10.0,1030.8333333333333,42.895833333333336,9.166666666666666,7.5,2.5,115.0,117.0,114.0,0.0,2.0,7.233333333333333,8.666666666666666,Rain,3,0
2023-11-23,24,Autumn,période 29,Normal Day,25644.701456,2023-11-23,10.166666666666666,4.166666666666667,6.833333333333333,4.666666666666667,8.833333333333334,9.666666666666666,0.0,86.83333333333333,10.0,1032.0,65.41666666666667,10.166666666666666,8.166666666666666,3.6666666666666665,116.5,120.0,157.5,0.0,3.0,3.4,4.666666666666667,No rain,3,0
2023-11-24,24,Autumn,période 29,Normal Day,25329.746977,2023-11-24,10.666666666666666,3.5,21.5,7.0,9.833333333333334,7.666666666666667,0.1166666666666666,95.66666666666669,7.75,1026.0,69.0625,10.666666666666666,8.5,4.0,183.5,158.0,147.5,0.0,2.6666666666666665,3.3833333333333333,7.166666666666667,Rain,3,0
2023-11-25,24,Autumn,période 29,Week-end,28253.866129,2023-11-25,7.333333333333333,1.0,15.166666666666666,1.6666666666666667,6.333333333333333,4.5,0.0,84.66666666666667,10.0,1022.0,34.0,7.333333333333333,0.0,-1.5,114.0,114.5,118.5,0.0,2.0,6.900000000000001,1.8333333333333333,No rain,3,1
2023-11-26,24,Autumn,période 29,Week-end,30619.592185,2023-11-26,6.833333333333333,2.0,6.833333333333333,2.833333333333333,5.833333333333333,4.0,0.0,81.83333333333333,10.0,1022.0,42.395833333333336,6.833333333333333,0.0,1.6666666666666667,117.0,118.0,113.0,0.0,1.3333333333333333,7.2,3.8333333333333335,No rain,3,1
2023-11-27,24,Autumn,période 29,Normal Day,29948.091877,2023-11-27,8.666666666666666,2.6666666666666665,28.0,4.0,4.666666666666667,7.833333333333333,2.8666666666666667,94.5,8.145833333333334,1015.6666666666666,97.47916666666669,8.666666666666666,7.333333333333333,-0.6666666666666666,226.0,246.0,176.0,0.0,1.6666666666666667,3.333333333333333,3.6666666666666665,Rain,3,0
2023-11-28,24,Autumn,période 29,Normal Day,28656.987345,2023-11-28,8.5,3.1666666666666665,21.5,5.666666666666667,7.333333333333333,5.5,0.45,86.33333333333333,9.979166666666666,1014.0,76.64583333333333,8.5,6.0,1.8333333333333333,176.0,166.5,204.5,0.0,2.0,4.233333333333333,6.333333333333333,Rain,3,0
2023-11-29,24,Autumn,période 29,Normal Day,30258.468101,2023-11-29,6.333333333333333,1.5,14.5,2.1666666666666665,5.5,4.166666666666667,1.3333333333333333,84.33333333333333,9.354166666666666,1013.3333333333334,64.16666666666667,6.333333333333333,1.1666666666666667,-0.8333333333333334,127.5,114.5,211.0,0.0,1.5,7.8,2.6666666666666665,Rain,3,0
2023-11-30,24,Autumn,période 29,Normal Day,29532.449784,2023-11-30,5.0,3.0,17.666666666666668,3.0,4.0,4.0,1.9666666666666668,94.16666666666669,7.375,1001.1666666666666,99.6875,5.0,3.0,-1.0,212.0,140.0,122.0,0.0,1.0,3.2999999999999994,3.0,Rain,3,0
2023-12-01,24,Autumn,période 29,Normal Day,30099.444688,2023-12-01,5.666666666666667,0.6666666666666666,15.5,4.0,5.0,3.0,0.0166666666666666,92.16666666666669,8.8125,1007.0,69.04166666666667,5.666666666666667,4.5,0.0,120.0,120.5,116.0,0.0166666666666666,1.0,3.5,4.333333333333333,Rain,3,0
2023-12-02,24,Autumn,période 29,Week-end,33879.433149,2023-12-02,3.1666666666666665,-2.0,11.0,-2.0,1.8333333333333333,-0.1666666666666666,0.0,88.33333333333333,10.0,1021.5,22.4375,3.1666666666666665,0.0,-6.0,116.5,113.0,113.5,0.0,2.0,8.333333333333334,-1.5,No rain,3,1
2023-12-03,24,Autumn,période 29,Week-end,35563.62543,2023-12-03,5.166666666666667,-1.5,17.666666666666668,-1.5,3.333333333333333,1.8333333333333333,0.0,71.16666666666667,10.0,1022.3333333333334,42.708333333333336,5.166666666666667,0.0,-5.833333333333333,115.0,128.5,114.0,0.0,2.0,4.833333333333333,-1.3333333333333333,No rain,3,1
2023-12-04,24,Autumn,période 29,Normal Day,32748.445025,2023-12-04,7.833333333333333,2.333333333333333,36.833333333333336,4.0,7.5,7.833333333333333,0.9666666666666668,86.83333333333333,8.645833333333334,1012.0,91.83333333333331,7.833333333333333,6.166666666666667,-1.0,208.0,158.0,226.0,0.0,2.0,1.0,3.6666666666666665,Rain,3,0
2023-12-05,24,Autumn,période 29,Normal Day,30594.034717,2023-12-05,7.5,4.833333333333333,31.33333333333333,5.666666666666667,6.833333333333333,5.666666666666667,0.6333333333333333,79.66666666666667,9.375,1015.3333333333334,87.875,7.5,3.5,0.8333333333333334,158.0,209.5,221.0,0.0,2.333333333333333,2.6666666666666665,5.833333333333333,Rain,3,0
2023-12-06,24,Autumn,période 29,Normal Day,31223.496793,2023-12-06,7.333333333333333,2.6666666666666665,7.0,3.6666666666666665,6.5,4.166666666666667,0.0166666666666666,89.83333333333333,9.666666666666666,1021.3333333333334,58.4375,7.333333333333333,3.333333333333333,2.0,128.0,137.0,113.5,0.0,1.3333333333333333,4.166666666666667,4.333333333333333,Rain,3,0
2023-12-07,24,Autumn,période 29,Normal Day,32477.432412,2023-12-07,7.0,1.8333333333333333,19.0,2.1666666666666665,5.333333333333333,6.0,0.65,87.5,9.125,1019.8333333333334,54.125,7.0,5.0,-2.0,114.0,115.5,260.5,0.0,1.8333333333333333,8.166666666666666,2.6666666666666665,Rain,3,0
2023-12-08,24,Autumn,période 29,Normal Day,29101.179106,2023-12-08,11.0,6.333333333333333,17.333333333333332,8.166666666666666,9.666666666666666,7.5,0.0666666666666666,96.5,9.666666666666666,1016.8333333333334,66.8125,11.0,7.833333333333333,5.666666666666667,161.5,136.5,113.0,0.0,2.0,6.166666666666667,8.5,Rain,3,0
2023-12-09,24,Autumn,période 29,Week-end,28648.783065,2023-12-09,13.166666666666666,6.166666666666667,39.16666666666666,7.5,10.166666666666666,12.833333333333334,4.933333333333334,94.33333333333331,7.604166666666667,1015.6666666666666,85.0,13.166666666666666,11.333333333333334,4.333333333333333,221.0,276.0,306.5,0.0,2.5,1.0,6.5,Rain,3,1
2023-12-10,24,Autumn,période 29,Week-end,26973.648607,2023-12-10,13.166666666666666,6.833333333333333,27.83333333333333,7.833333333333333,9.833333333333334,10.833333333333334,0.7000000000000001,95.83333333333331,8.8125,1018.8333333333334,78.02083333333333,13.166666666666666,12.166666666666666,4.0,119.0,116.0,270.0,0.0,2.333333333333333,3.8333333333333335,8.5,Rain,3,1
2023-12-11,24,Autumn,période 29,Normal Day,24842.299738,2023-12-11,13.333333333333334,11.833333333333334,22.83333333333333,13.0,13.333333333333334,12.333333333333334,2.0666666666666664,92.33333333333331,9.3125,1012.0,91.08333333333331,13.333333333333334,12.333333333333334,10.666666666666666,284.0,224.5,264.5,0.0,3.0,2.1666666666666665,13.333333333333334,Rain,3,0
2023-12-12,24,Autumn,période 29,Normal Day,24205.500387,2023-12-12,13.166666666666666,9.666666666666666,29.83333333333333,12.333333333333334,12.833333333333334,10.833333333333334,4.316666666666666,94.83333333333331,8.625,1011.6666666666666,90.33333333333331,13.166666666666666,11.5,9.5,284.5,167.0,264.5,0.0,3.0,1.6666666666666667,12.5,Rain,3,0
2023-12-13,24,Autumn,période 29,Normal Day,25955.077527,2023-12-13,10.0,6.833333333333333,25.0,8.0,9.166666666666666,8.166666666666666,1.75,90.33333333333331,9.125,1009.5,90.58333333333331,10.0,7.333333333333333,4.833333333333333,304.0,255.0,195.5,0.0,2.0,2.1666666666666665,9.5,Rain,3,0
2023-12-14,24,Autumn,période 29,Normal Day,27720.838412,2023-12-14,8.0,5.166666666666667,20.83333333333333,7.0,7.5,6.0,0.1666666666666666,83.33333333333333,9.833333333333334,1029.8333333333333,92.20833333333331,8.0,5.166666666666667,3.1666666666666665,167.0,139.0,119.0,0.0,2.0,1.3333333333333333,7.0,Rain,3,0
2023-12-15,24,Autumn,période 29,Normal Day,27428.594458,2023-12-15,9.833333333333334,5.666666666666667,6.833333333333333,7.0,9.0,8.166666666666666,0.05,94.66666666666669,9.0,1041.0,61.125,9.833333333333334,7.0,6.0,159.5,155.5,114.5,0.0,2.0,5.0,7.0,Rain,3,0
2023-12-16,24,Autumn,période 29,Week-end,29451.697753,2023-12-16,8.666666666666666,3.1666666666666665,8.333333333333334,4.0,7.333333333333333,5.333333333333333,0.0,93.16666666666669,9.833333333333334,1042.8333333333333,11.729166666666666,8.666666666666666,4.0,2.1666666666666665,113.0,113.0,113.0,0.0,2.6666666666666665,8.666666666666666,4.666666666666667,No rain,3,1
2023-12-17,24,Autumn,période 29,Week-end,32033.110333,2023-12-17,8.833333333333334,2.5,11.166666666666666,2.6666666666666665,6.833333333333333,5.5,0.0,89.33333333333333,10.0,1041.0,0.0,8.833333333333334,3.0,-0.3333333333333333,113.0,113.0,113.0,0.0,2.333333333333333,8.666666666666666,3.1666666666666665,No rain,3,1
2023-12-18,24,Autumn,période 29,Normal Day,32853.814389,2023-12-18,8.166666666666666,2.1666666666666665,10.0,2.5,6.666666666666667,4.833333333333333,0.0,85.33333333333333,10.0,1036.8333333333333,0.7708333333333334,8.166666666666666,2.333333333333333,-0.3333333333333333,113.0,113.0,113.0,0.0,2.0,8.833333333333334,3.0,No rain,3,0
2023-12-19,24,Autumn,période 29,Normal Day,32202.840101,2023-12-19,8.0,1.8333333333333333,18.666666666666668,2.0,6.666666666666667,7.5,0.1666666666666666,95.33333333333331,8.979166666666666,1033.1666666666667,57.9375,8.0,6.666666666666667,-1.3333333333333333,129.5,120.0,119.0,0.0,2.6666666666666665,2.6666666666666665,2.1666666666666665,Rain,3,0
2023-12-20,24,Autumn,période 29,Normal Day,30426.719901,2023-12-20,8.333333333333334,4.5,17.666666666666668,7.166666666666667,7.166666666666667,7.166666666666667,1.1166666666666667,93.66666666666669,9.520833333333334,1026.0,73.875,8.333333333333334,7.333333333333333,1.8333333333333333,156.5,126.0,167.0,0.0,2.0,4.333333333333333,7.666666666666667,Rain,3,0
2023-12-21,24,Autumn,période 29,Normal Day,28725.869263,2023-12-21,10.666666666666666,8.0,30.666666666666668,8.333333333333334,9.666666666666666,10.666666666666666,0.1666666666666666,92.83333333333331,9.833333333333334,1021.3333333333334,100.0,10.666666666666666,9.0,4.666666666666667,176.0,140.0,176.0,0.0,2.1666666666666665,1.0,8.333333333333334,Rain,3,0
2023-12-22,24,Autumn,période 29,Normal Day,27387.40531,2023-12-22,11.166666666666666,8.166666666666666,30.33333333333333,10.166666666666666,10.833333333333334,9.5,0.2833333333333333,87.16666666666667,10.0,1024.3333333333333,89.91666666666667,11.166666666666666,8.0,7.0,235.0,165.5,147.5,0.0,2.5,1.3333333333333333,10.0,Rain,3,0
2023-12-23,24,Winter,période 9,Week-end,27154.702966,2023-12-23,9.833333333333334,6.0,20.33333333333333,7.5,9.5,9.666666666666666,0.0166666666666666,87.0,10.0,1024.3333333333333,68.875,9.833333333333334,7.333333333333333,3.5,116.5,128.5,166.0,0.0,2.0,3.6666666666666665,8.166666666666666,Rain,4,1
2023-12-24,24,Winter,période 9,Week-end,26843.178215,2023-12-24,11.5,6.333333333333333,23.0,6.333333333333333,9.833333333333334,9.5,0.0,94.16666666666669,10.0,1023.3333333333334,44.75,11.5,7.833333333333333,3.0,115.5,114.5,115.0,0.0,2.5,8.333333333333334,6.666666666666667,No rain,4,1
2023-12-25,24,Winter,période 9,National Holidays,25966.328063,2023-12-25,11.666666666666666,8.166666666666666,25.166666666666668,9.0,10.166666666666666,10.833333333333334,0.0,90.83333333333331,10.0,1019.5,87.77083333333333,11.666666666666666,8.333333333333334,5.666666666666667,120.5,131.0,129.5,0.0,2.5,1.3333333333333333,8.333333333333334,No rain,4,3
2023-12-26,24,Winter,période 9,School Holidays,26980.390164,2023-12-26,11.333333333333334,8.0,20.0,9.666666666666666,10.666666666666666,9.166666666666666,0.1666666666666666,86.0,9.666666666666666,1022.6666666666666,83.0,11.333333333333334,7.833333333333333,6.666666666666667,191.0,138.0,128.0,0.0,2.1666666666666665,3.5,9.166666666666666,Rain,4,2
2023-12-27,24,Winter,période 9,School Holidays,28048.470693,2023-12-27,11.0,6.0,17.0,6.5,8.666666666666666,8.333333333333334,0.0,89.66666666666667,10.0,1022.0,25.0625,11.0,5.333333333333333,3.333333333333333,117.0,113.0,113.0,0.0,2.833333333333333,8.666666666666666,6.666666666666667,No rain,4,2
2023-12-28,24,Winter,période 9,School Holidays,27512.128078,2023-12-28,10.166666666666666,8.0,20.5,8.833333333333334,9.5,9.166666666666666,0.1666666666666666,87.66666666666667,9.833333333333334,1020.1666666666666,81.125,10.166666666666666,7.333333333333333,5.166666666666667,146.5,139.0,147.5,0.0,2.0,2.833333333333333,9.333333333333334,Rain,4,2
2023-12-29,24,Winter,période 9,School Holidays,26712.021538,2023-12-29,11.333333333333334,7.166666666666667,26.0,7.5,10.333333333333334,9.666666666666666,0.4666666666666667,92.5,9.333333333333334,1020.5,65.85416666666667,11.333333333333334,7.833333333333333,4.166666666666667,126.0,128.5,230.5,0.0,2.833333333333333,5.166666666666667,8.0,Rain,4,2
2023-12-30,24,Winter,période 9,Week-end,26492.4781,2023-12-30,11.0,7.5,18.83333333333333,8.166666666666666,9.666666666666666,8.833333333333334,0.0166666666666666,91.66666666666669,10.0,1019.1666666666666,71.72916666666667,11.0,7.333333333333333,5.666666666666667,120.0,118.5,115.0,0.0,2.1666666666666665,3.333333333333333,8.666666666666666,Rain,4,1
2023-12-31,24,Winter,période 9,Week-end,27734.00026,2023-12-31,10.833333333333334,6.333333333333333,38.333333333333336,9.0,8.0,7.833333333333333,0.9833333333333332,83.33333333333333,9.354166666666666,1009.8333333333334,71.4375,10.833333333333334,6.666666666666667,2.5,275.0,135.0,176.0,0.0,2.0,5.5,10.833333333333334,Rain,4,1
2024-01-01,24,Winter,période 9,National Holidays,27401.645125,2024-01-01,8.833333333333334,5.833333333333333,22.666666666666668,6.0,8.0,8.333333333333334,0.75,90.83333333333331,9.604166666666666,1014.5,81.75,8.833333333333334,6.833333333333333,2.333333333333333,149.0,166.0,149.0,0.0,3.0,1.3333333333333333,6.0,Rain,4,3
2024-01-02,24,Winter,période 9,School Holidays,27164.960773,2024-01-02,10.5,8.833333333333334,41.833333333333336,9.0,9.833333333333334,9.5,3.083333333333333,84.33333333333333,5.895833333333333,1009.3333333333334,97.3125,10.666666666666666,8.5,4.833333333333333,221.0,251.0,270.5,0.0,2.1666666666666665,1.0,9.166666666666666,Rain,4,2
2024-01-03,24,Winter,période 9,School Holidays,26059.66765,2024-01-03,11.5,9.0,35.0,9.5,11.5,9.833333333333334,0.3833333333333333,87.66666666666667,9.875,1009.8333333333334,82.66666666666667,11.5,7.833333333333333,6.0,167.0,166.0,156.0,0.0,2.6666666666666665,3.8333333333333335,10.0,Rain,4,2
2024-01-04,24,Winter,période 9,School Holidays,26583.638295,2024-01-04,11.0,6.666666666666667,27.166666666666668,7.666666666666667,9.333333333333334,9.666666666666666,0.65,95.0,9.145833333333334,1011.6666666666666,86.0,11.0,8.166666666666666,4.0,129.0,178.0,186.5,0.0,2.0,1.5,8.833333333333334,Rain,4,2
2024-01-05,24,Winter,période 9,School Holidays,27527.692782,2024-01-05,8.833333333333334,5.166666666666667,12.5,6.166666666666667,8.0,6.833333333333333,0.0833333333333333,95.16666666666669,8.666666666666666,1007.8333333333334,75.97916666666667,8.833333333333334,6.666666666666667,3.333333333333333,135.0,167.5,136.5,0.0,2.1666666666666665,3.0,7.333333333333333,Rain,4,2
2024-01-06,24,Winter,période 9,Week-end,30569.893812,2024-01-06,5.666666666666667,2.5,18.166666666666668,2.6666666666666665,5.666666666666667,4.833333333333333,0.05,95.0,8.083333333333334,1017.3333333333334,75.54166666666667,5.666666666666667,2.833333333333333,-0.1666666666666666,165.0,139.0,148.0,0.0,1.8333333333333333,1.5,3.333333333333333,Rain,4,1
